2021-02-28 09:26:34,695 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:35,977 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:37,397 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:38,685 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:39,959 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:41,220 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:42,652 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:43,918 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:45,179 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:46,447 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:47,718 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:49,038 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:50,308 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:51,581 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:52,911 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:54,499 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:55,775 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:57,046 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:58,388 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:59,635 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:00,953 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:02,226 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:03,511 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:04,786 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:06,062 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:07,329 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:08,595 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:09,863 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:11,131 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:12,523 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:13,795 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:15,051 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:16,323 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:17,595 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:18,871 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:20,143 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:21,555 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:22,805 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:24,057 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:25,326 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:26,571 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:27,844 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:29,122 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:30,531 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:31,809 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:33,086 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:34,359 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:35,641 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:36,918 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:38,184 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:39,538 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:40,806 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:42,585 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:43,855 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:27:45,122 INFO <module> => Modelo :Tedencia | direcao : call
